carte_la_plus_petite,derniere_carte,nombre_joueurs,temps_attente
56,43,5,9.089337751069563
78,56,5,10.098224485425064
85,78,5,8.450843798033889
93,85,5,12.282287673387861
28,-1,3,8.281828727009554
31,28,3,4.1931928727002
35,31,3,14.669489286628247
48,35,3,12.555250614300913
52,48,3,2.3310992982000722
57,52,3,9.222271530484527
64,57,3,4.972550508437447
65,64,3,12.672242728199405
81,65,3,4.431965458281045
85,81,3,7.753865027354877
34,-1,4,5.751702965121204
46,34,4,10.25832869354242
48,46,4,7.890270672484997
55,48,4,4.967878907135443
67,55,4,12.057801899549883
72,67,4,7.291945941660098
73,72,4,7.392117200266272
74,73,4,10.045658845977771
82,74,4,12.404082744452229
87,82,4,11.42127139522777
1,-1,5,12.66219357027243
7,1,5,13.829114850664325
21,7,5,12.872577754738836
26,21,5,2.9397845460063388
40,26,5,12.370176847129008
55,40,5,11.999568544837016
59,55,5,14.694888394407126
76,59,5,14.581147286223615
96,76,5,9.462935988118156
97,96,5,6.210313388791691
19,-1,4,3.1674318234423655
30,19,4,13.990119233712829
31,30,4,2.041702529395077
33,31,4,2.541022319879696
40,33,4,12.093543698588173
59,40,4,2.5843310325850517
65,59,4,9.492580642428235
82,65,4,6.62134262075001
88,82,4,13.0171031496255
94,88,4,14.467551626531911
11,-1,3,2.1720522556857063
23,11,3,2.1145938408289635
28,23,3,8.985842778927594
36,28,3,10.916742541479476
39,36,3,3.6568013151509167
57,39,3,3.616847286903389
69,57,3,13.502407786642701
95,69,3,4.627560082136469
96,95,3,3.8501826357394853
98,96,3,12.432395742639667
6,-1,3,2.4520253042383318
11,6,3,6.359248767641575
15,11,3,8.116302893285557
16,15,3,8.292859882096632
33,16,3,5.841155580123848
45,33,3,7.511294068167304
66,45,3,3.3568880710118756
71,66,3,11.785783381108844
72,71,3,10.875809512044526
88,72,3,8.259316517836337
6,-1,2,13.36652493204741
19,6,2,9.291174572754588
20,19,2,5.602625305215647
34,20,2,4.107067719420342
35,34,2,1.2339676277200329
45,35,2,14.619774292763694
55,45,2,2.5850720804589784
59,55,2,8.572006106356724
89,59,2,11.47171739919158
90,89,2,13.682570083790552
16,-1,2,2.536952429923493
31,16,2,10.312381219955931
33,31,2,4.7878457074958165
39,33,2,12.179020252806389
46,39,2,7.6987728024312165
54,46,2,12.772140619754266
74,54,2,7.034886754431537
85,74,2,11.121637128826215
91,85,2,2.8154308328407733
93,91,2,6.461610559179657
12,-1,3,14.040696372074686
19,12,3,9.533043755693592
29,19,3,1.297521899568397
36,29,3,6.777219451685063
53,36,3,7.607751371329531
57,53,3,5.766437075821205
58,57,3,12.549995803724304
60,58,3,3.7846436690408813
88,60,3,12.83422976507305
90,88,3,6.057618580947768
29,-1,2,6.132895433561698
31,29,2,4.121515685693647
34,31,2,9.982908135854682
35,34,2,2.7593948239823827
41,35,2,8.402663294205876
49,41,2,10.373015124748665
80,49,2,10.227518741312723
86,80,2,2.2700106733235526
94,86,2,11.375998328602556
97,94,2,9.950355272584083
11,-1,3,14.24328413761987
15,11,3,2.620010392097569
32,15,3,14.584305759353752
48,32,3,8.381066988856047
61,48,3,3.93034268107525
64,61,3,4.36912193032714
69,64,3,8.80530328469917
78,69,3,13.410270493666134
88,78,3,6.879086353547187
99,88,3,6.997110037986049
26,-1,2,13.572889030931716
47,26,2,1.0497197083879817
52,47,2,10.849226378152592
54,52,2,1.0451188138849865
58,54,2,12.582376607470788
60,58,2,12.176540813361903
67,60,2,4.229942099304696
80,67,2,9.249336726806405
89,80,2,2.407275578426586
98,89,2,9.823498255689692
17,-1,2,1.2402969424458794
22,17,2,13.637506831469983
27,22,2,11.785829418682521
43,27,2,5.50694245253174
50,43,2,14.565499896467355
51,50,2,10.24390310931854
55,51,2,13.002028944391833
63,55,2,8.048910790044737
66,63,2,12.598109514168053
97,66,2,7.18250857459967
9,-1,2,2.2753227739103434
36,9,2,9.820068754888233
49,36,2,2.75144173757601
50,49,2,3.6713022511685014
71,50,2,12.931156023453823
73,71,2,14.351363258346838
78,73,2,6.088100998834067
92,78,2,10.464793611552171
93,92,2,3.62390415417985
97,93,2,14.719031117936156
11,-1,4,2.4596588105386687
24,11,4,5.988659275760966
35,24,4,3.687330893401843
37,35,4,8.631499653858555
54,37,4,5.015457151452623
58,54,4,2.0099985270376797
62,58,4,1.9096947680590015
73,62,4,4.698772236284582
79,73,4,2.725388310395739
82,79,4,13.859698029196345
16,-1,4,2.306185170540776
22,16,4,12.05189046122584
36,22,4,5.188675221911471
44,36,4,1.6327670884123269
78,44,4,2.639130134314666
79,78,4,3.626722842703859
80,79,4,10.192278404244405
86,80,4,2.2307042405717903
87,86,4,13.031421293821644
88,87,4,11.671068384315118
2,-1,2,12.102039823225859
5,2,2,12.42345808761092
10,5,2,4.237790946018483
11,10,2,3.1986410903063183
26,11,2,7.170007675927716
30,26,2,12.243031629658729
50,30,2,2.4416886100047366
55,50,2,2.6109783239397615
58,55,2,3.0980072995887005
74,58,2,4.693226470208742
6,-1,2,11.066318329065364
12,6,2,9.391527378678216
20,12,2,4.923409747285422
28,20,2,11.693636785208513
31,28,2,7.748284928952433
35,31,2,3.9292010418643253
55,35,2,4.634877243681318
77,55,2,2.4671067321023736
80,77,2,12.72897839402571
81,80,2,2.4786595175499535
6,-1,2,8.912898698855518
29,6,2,4.674666726149066
32,29,2,7.455044595321592
36,32,2,6.22965323371553
46,36,2,12.977301759193045
50,46,2,13.622790624966264
59,50,2,1.4372649030410525
71,59,2,13.282566909161615
73,71,2,1.9373083004501852
91,73,2,8.619962364043122
16,-1,2,1.894360470479562
18,16,2,11.101208913577807
47,18,2,14.952078998726156
48,47,2,3.187239916308995
56,48,2,6.937335089977657
61,56,2,4.984845019102581
69,61,2,4.100478073707446
79,69,2,14.007656809202539
81,79,2,11.982586838507242
90,81,2,6.852029541079029
14,-1,4,10.598040748330847
15,14,4,4.978185756176591
21,15,4,6.620805116883092
51,21,4,13.255656633070659
56,51,4,9.108986142181124
66,56,4,13.872292874743824
67,66,4,13.758072789256923
71,67,4,12.07999160885272
78,71,4,6.323031441937471
88,78,4,1.715901875409571
9,-1,2,4.671337408387247
22,9,2,3.8116349177001876
25,22,2,10.96498444954804
26,25,2,1.8798343123210928
31,26,2,10.920501048138199
47,31,2,12.64610583601813
71,47,2,3.37807240001755
77,71,2,11.261827550257097
88,77,2,11.207615479761818
95,88,2,14.87144807434307
3,-1,3,3.804539272904374
37,3,3,12.479979273912834
56,37,3,8.929625399539391
58,56,3,7.272904625935461
76,58,3,4.756918450034109
84,76,3,8.866199387864897
86,84,3,8.44468763488738
91,86,3,7.274175192494301
92,91,3,7.140161009641343
98,92,3,2.1046832851680968
7,-1,3,2.5072126736383726
11,7,3,6.875305729213922
19,11,3,12.376233484967862
23,19,3,8.120870276469798
28,23,3,3.2689741254651707
48,28,3,3.7483107906268893
59,48,3,12.675274988291026
62,59,3,10.560951391342748
63,62,3,14.128171740876427
80,63,3,12.155200014763235
4,-1,2,4.942437878428413
24,4,2,9.613022768905173
40,24,2,11.104146799414343
48,40,2,3.25005989483625
51,48,2,3.1886528891795356
61,51,2,3.2404851907557903
62,61,2,1.2063647636495394
74,62,2,8.059603732853752
79,74,2,14.32079886630132
95,79,2,11.56592776497962
2,-1,3,13.795988737030946
10,2,3,6.622141531596421
11,10,3,4.49413317835003
19,11,3,7.752174963025111
23,19,3,6.814583963535162
28,23,3,4.107750355502379
39,28,3,5.5209461061080845
46,39,3,11.735615794198303
64,46,3,5.950817558907393
70,64,3,2.4658611351844746
7,-1,5,5.15073067689765
23,7,5,14.45288011785977
37,23,5,7.669837939469311
39,37,5,13.517232347330996
49,39,5,8.561031150699531
69,49,5,13.37205759520737
73,69,5,4.6169409339225655
82,73,5,4.3737910983329975
94,82,5,8.749793690628135
99,94,5,6.661269803225205
5,-1,5,1.8298175572340512
12,5,5,2.9050289198494084
27,12,5,8.427125178224095
38,27,5,10.848674407277795
62,38,5,13.76509881849102
64,62,5,14.996615581094943
81,64,5,11.751116225278725
85,81,5,8.286857170865964
90,85,5,10.266797688881974
93,90,5,13.326505892680824
19,-1,3,5.834495896211228
25,19,3,1.3303711850034428
33,25,3,5.679733764769735
39,33,3,5.448495531707313
50,39,3,4.562146979554214
55,50,3,14.569263033502638
57,55,3,2.6585440913684444
60,57,3,11.108978281830765
96,60,3,6.3738379122514806
100,96,3,11.491656400725402
2,-1,2,2.9165287015126657
5,2,2,12.631142006881491
29,5,2,8.279032159938343
32,29,2,4.327517788767883
33,32,2,5.48050436184875
38,33,2,3.0557237235472003
41,38,2,9.20796767850637
48,41,2,2.382963198017985
73,48,2,10.016681024756883
99,73,2,7.891630174183442
10,-1,2,10.299716727131775
12,10,2,14.542773003266133
20,12,2,11.11803831149349
34,20,2,8.478780472375917
38,34,2,9.864314730665683
48,38,2,4.384567357010757
55,48,2,9.517324202674335
56,55,2,14.949429872385316
59,56,2,11.143287851772183
80,59,2,7.731454394164837
5,-1,2,4.730022586530928
18,5,2,11.043107763365583
27,18,2,1.357078324237713
35,27,2,5.519594525937555
42,35,2,7.725893118622391
45,42,2,2.8643311628785795
57,45,2,5.149242341697767
62,57,2,1.2527430155612262
77,62,2,12.90792848607957
83,77,2,7.379874113413796
1,-1,2,10.824448344290511
9,1,2,13.25127993252951
14,9,2,4.004044944560707
16,14,2,11.686097233450585
26,16,2,2.6749553908823316
47,26,2,5.3745870433763745
54,47,2,2.041117508365024
72,54,2,8.809139603979496
94,72,2,3.02823237014941
97,94,2,11.929114055736235
5,-1,5,9.017314675234703
9,5,5,13.435685058333952
33,9,5,6.172711944585517
61,33,5,7.437006264162064
63,61,5,5.787374526189629
77,63,5,9.389438763783161
81,77,5,13.750219188061894
84,81,5,7.017416607679509
86,84,5,9.637290093543449
97,86,5,3.126137389537085
9,-1,5,9.108709885707245
18,9,5,5.1397786859689845
23,18,5,11.525729305634492
42,23,5,4.328235876523691
49,42,5,10.3444643941882
59,49,5,14.504531554720554
68,59,5,2.733964290240489
69,68,5,2.010144029744925
79,69,5,14.753149444433125
90,79,5,7.813556003252892
4,-1,5,1.985195712069296
20,4,5,8.352503760290226
25,20,5,7.719754840281391
60,25,5,13.509354851562666
73,60,5,3.0583588670313606
77,73,5,6.845165842150234
85,77,5,5.869637272749982
89,85,5,4.890791575807676
91,89,5,6.872473815682529
96,91,5,14.138073427143366
7,-1,4,8.880070750488716
22,7,4,13.449421946404224
23,22,4,13.105007849631061
24,23,4,11.237171507874576
32,24,4,2.657002262669092
50,32,4,11.42334017950352
54,50,4,11.230829609754023
70,54,4,14.37613245711162
80,70,4,12.198064659880341
99,80,4,5.382784012819571
2,-1,2,6.837650004281681
25,2,2,7.047150143136856
30,25,2,6.335239413905641
40,30,2,8.516867768485426
48,40,2,13.218349001608365
64,48,2,11.344534277110437
72,64,2,8.465391334673749
74,72,2,12.968364586145736
85,74,2,8.277616279215913
91,85,2,9.103282515683288
1,-1,3,6.803105320653321
25,1,3,8.859966271383852
38,25,3,13.378812900965809
46,38,3,9.137497062401172
64,46,3,6.7822552157219285
69,64,3,3.511925558505438
75,69,3,12.303446132190643
85,75,3,14.597238250985733
91,85,3,3.8870696511934217
94,91,3,5.723841752296177
8,-1,5,9.339411223744722
35,8,5,5.521226596185506
36,35,5,6.874497690568704
39,36,5,3.095804003238613
51,39,5,5.815962208951403
62,51,5,5.497314204379467
69,62,5,6.181071466706488
78,69,5,8.690076103344232
98,78,5,4.491071268391095
99,98,5,11.740170593030332
11,-1,5,12.662598714135948
25,11,5,8.402386106859158
39,25,5,14.236961402032154
40,39,5,11.66628413084308
52,40,5,8.02157821913894
65,52,5,3.0710506724256152
70,65,5,5.071074593853176
75,70,5,1.4928221613290265
79,75,5,4.007026049375861
100,79,5,11.407054603290621
2,-1,3,6.522454527933089
12,2,3,8.367108441594624
22,12,3,2.1749229312068454
26,22,3,5.2619587997116355
44,26,3,9.402393230401785
53,44,3,9.072559777363722
72,53,3,11.12467969110535
83,72,3,3.142788660360087
85,83,3,4.198401956915853
96,85,3,4.9160313817524415
5,-1,3,13.245724366268739
7,5,3,7.77921627979462
22,7,3,8.72582569022994
24,22,3,6.7429518520625304
66,24,3,2.9245371814226537
80,66,3,3.974520717460219
93,80,3,3.5747133712856094
96,93,3,11.86640545711525
98,96,3,13.021274271941158
100,98,3,6.253302104901022
19,-1,3,8.250836028100625
21,19,3,14.873080009899454
65,21,3,7.669777950733626
70,65,3,11.674678524908671
72,70,3,14.183422545244074
83,72,3,11.63014121134989
88,83,3,10.183988617771275
96,88,3,10.827443942065585
99,96,3,10.354961563649505
100,99,3,13.793324022449596
6,-1,2,9.257718836831021
17,6,2,5.048918225104689
35,17,2,11.470094443595507
37,35,2,7.971927962607214
38,37,2,7.138796369334228
39,38,2,13.364152985778327
63,39,2,14.017351753053562
72,63,2,1.7850722819443006
81,72,2,4.535139171745986
90,81,2,12.83831679437811
14,-1,3,10.141639025216678
17,14,3,6.202907694163556
30,17,3,7.970027874008961
48,30,3,3.4213818901467024
52,48,3,9.700947298525076
61,52,3,9.051373351362928
80,61,3,12.01664744430406
81,80,3,11.433831198616817
85,81,3,7.855600529214334
97,85,3,5.364888934339304
9,-1,4,2.853716538243714
10,9,4,5.675946682874767
38,10,4,1.515679824873441
54,38,4,9.583389395734097
56,54,4,3.3630314026875654
66,56,4,6.191663023563303
79,66,4,4.2307716701574005
83,79,4,1.8076107130699153
95,83,4,4.157058068036942
98,95,4,1.045216301518388
7,-1,4,11.2428013037099
12,7,4,10.502285570440035
25,12,4,6.932307072076587
30,25,4,13.937028242995746
34,30,4,7.525567470652547
46,34,4,13.130359849013272
47,46,4,6.44591448948245
78,47,4,3.186677116240042
86,78,4,12.47806814059831
99,86,4,7.358807653126561
15,-1,3,5.28224745067541
28,15,3,8.35342484933257
40,28,3,4.831907888912091
49,40,3,9.79061000444067
60,49,3,2.3882576814825796
62,60,3,9.78961374492453
67,62,3,13.84138769989442
87,67,3,14.42354376271625
88,87,3,12.592253491889128
92,88,3,12.96159786509223
19,-1,5,12.731354003809273
21,19,5,4.408120984454511
29,21,5,2.7310271799809667
32,29,5,2.7894172498250978
45,32,5,7.72958912782657
61,45,5,13.210806574603817
71,61,5,4.455345276668322
79,71,5,11.25611708274338
88,79,5,4.118499974754416
92,88,5,9.72058530524256
1,-1,4,3.53500133280809
28,1,4,5.812700319429416
36,28,4,11.23472501383881
42,36,4,5.195674544600642
54,42,4,11.29739788263563
73,54,4,13.072896331661171
79,73,4,11.755062651977966
87,79,4,6.713279114153691
94,87,4,12.333967771429013
100,94,4,8.9455998706074
1,-1,2,8.897481557352364
13,1,2,1.9654787137519074
16,13,2,8.331506242121677
25,16,2,13.412204580365225
27,25,2,4.928597001851282
31,27,2,8.598943099556319
55,31,2,5.0262181883889046
72,55,2,1.7539327933046718
93,72,2,1.1815308383980512
95,93,2,8.388890923482677
3,-1,5,10.546791219917344
12,3,5,2.2278327734380117
19,12,5,1.1977204397191505
24,19,5,5.657071301615923
31,24,5,9.930436183559154
54,31,5,6.20524668497978
66,54,5,6.3289718953037095
70,66,5,4.656132796505863
84,70,5,4.316493222250373
87,84,5,7.016843875398976
13,-1,2,13.435709257840182
15,13,2,13.657710156591724
37,15,2,10.473456106195606
48,37,2,12.143200933295208
53,48,2,7.055332381987169
57,53,2,13.201433584521755
63,57,2,4.82419263107012
76,63,2,9.947964623311275
78,76,2,6.160893239938857
83,78,2,11.501431160266623
16,-1,4,14.752986198551655
20,16,4,11.966235702343669
22,20,4,12.123916504888589
23,22,4,9.355869978220499
25,23,4,3.266476737025899
34,25,4,2.3125821781857208
45,34,4,4.380381966125572
59,45,4,9.270628532125858
90,59,4,4.66697914312358
98,90,4,5.326754822788988
15,-1,4,8.396830294586795
17,15,4,4.393535043785213
34,17,4,5.285601040331977
37,34,4,8.257297263158954
58,37,4,4.471853024586742
60,58,4,12.122380323290857
70,60,4,1.469036989589963
76,70,4,11.240579060053914
79,76,4,2.0780006219023877
94,79,4,12.879254884183625
5,-1,5,12.42589507413504
27,5,5,13.669315602333572
28,27,5,9.56523160522113
29,28,5,6.718000400551116
34,29,5,11.110427735471552
37,34,5,6.832077845471774
41,37,5,5.100649945736729
49,41,5,7.713571181256948
58,49,5,8.680349865776144
69,58,5,6.6776194839531815
16,-1,5,1.2949922588059737
37,16,5,8.558305956145817
38,37,5,7.110192631247653
39,38,5,6.725097343892072
64,39,5,10.248593386411423
66,64,5,12.242986996980434
69,66,5,7.055847762321121
78,69,5,5.688649246667734
96,78,5,9.494901000130035
97,96,5,13.578313192839657
21,-1,5,1.1718146623248715
34,21,5,7.767846352310199
38,34,5,1.636099217226862
55,38,5,4.539075356965329
57,55,5,8.512976015507302
64,57,5,1.1182217338280633
65,64,5,6.72433750145383
78,65,5,13.31926818449977
95,78,5,4.050731786309943
96,95,5,4.241373425002317
8,-1,4,6.02744207579505
23,8,4,7.333012265043498
27,23,4,11.127895415184614
32,27,4,9.506490740105706
37,32,4,14.511808717910519
57,37,4,4.817148442753448
62,57,4,10.227528450576447
78,62,4,12.344104173900696
80,78,4,8.702925498778253
97,80,4,6.104113158064198
5,-1,5,1.287204919315988
20,5,5,6.79469291708792
30,20,5,4.3999128539176455
39,30,5,4.697636099516706
48,39,5,2.0122614066262905
73,48,5,11.163656026897806
80,73,5,3.0124439167677863
85,80,5,14.767356945720095
93,85,5,14.209140993819673
95,93,5,6.2050209738607816
14,-1,4,5.851489883608271
16,14,4,9.563653364280878
19,16,4,6.555861112636311
23,19,4,11.350578227687455
28,23,4,9.50021645246384
44,28,4,11.645881076703152
49,44,4,11.747681881682663
76,49,4,8.257569608826824
81,76,4,14.871744045618998
99,81,4,14.532446264229408
2,-1,3,12.846805166147117
3,2,3,13.356202383659182
6,3,3,5.6048124634499645
12,6,3,8.359554088496074
17,12,3,13.534340141259996
36,17,3,9.422625294338
52,36,3,7.699381014291647
55,52,3,5.902730017199741
72,55,3,13.464257153081677
85,72,3,2.2646772012266876
6,-1,2,13.566555583782177
13,6,2,1.3732553606979125
17,13,2,6.873986804922161
25,17,2,5.825392822196923
33,25,2,7.379149548098145
45,33,2,13.697498801267155
60,45,2,13.509826394593063
61,60,2,1.7460034848655936
63,61,2,6.477059943714678
99,63,2,2.356287403956343
8,-1,3,2.8934075123342224
36,8,3,13.49532872508286
37,36,3,6.8150679117173425
48,37,3,10.977098855811937
58,48,3,14.017175168607931
71,58,3,5.158534408635853
74,71,3,9.612406769579591
78,74,3,13.999748054079038
80,78,3,3.1196636295322966
90,80,3,4.1560619138771395
29,-1,3,12.718443312967544
47,29,3,12.82701534237131
58,47,3,3.7012505316705524
63,58,3,12.82648693276004
71,63,3,3.693559183810422
78,71,3,1.321613950311964
85,78,3,12.78011586709572
87,85,3,7.035292585803822
88,87,3,9.187352863455171
93,88,3,12.192850913179024
6,-1,3,11.768762567818992
7,6,3,6.791512159292651
8,7,3,8.746171893715156
31,8,3,7.9488905719047604
35,31,3,1.3637101882671518
37,35,3,7.25808712840944
38,37,3,12.248484222939389
39,38,3,7.205388173779896
54,39,3,7.129182050749609
78,54,3,10.845368876331413
2,-1,2,2.087255429363376
10,2,2,12.0095613032805
15,10,2,8.23327183159185
20,15,2,3.202838874363311
24,20,2,3.860502161585829
42,24,2,10.637643899709044
70,42,2,2.7960972331331506
72,70,2,13.340138107862506
74,72,2,2.125726861949432
89,74,2,1.157888920137364
25,-1,3,9.08043898987087
47,25,3,7.957510923643984
59,47,3,10.656037962133338
61,59,3,11.63443640418402
74,61,3,5.149063827086522
78,74,3,1.551217625890509
79,78,3,5.574527747790751
83,79,3,14.66237714781121
88,83,3,8.5498640077222
89,88,3,7.907646954024544
1,-1,5,5.533139936877288
24,1,5,4.782343492889796
29,24,5,3.3318614280115746
30,29,5,13.05898413003781
59,30,5,2.0810350783711193
64,59,5,12.786835864106791
69,64,5,7.103581204900977
73,69,5,14.212566121256264
75,73,5,14.146232818590514
84,75,5,2.522021626044667
2,-1,5,2.749341764401989
12,2,5,9.854418162284256
30,12,5,2.714556351037652
39,30,5,12.501843743185479
47,39,5,8.465198547325892
63,47,5,10.991342033117519
68,63,5,8.435489235184498
79,68,5,6.0087500632992885
81,79,5,10.811073297260288
98,81,5,9.61367053650941
21,-1,4,1.261429878908874
52,21,4,12.37866961266949
55,52,4,11.225502074030016
63,55,4,13.91821164063976
80,63,4,1.2944908187192676
88,80,4,8.220205176819487
90,88,4,7.876942929852949
93,90,4,1.4941935729203404
95,93,4,10.192347536456435
96,95,4,4.744261342546211
18,-1,3,11.678532702012161
23,18,3,1.0702799762937374
24,23,3,2.8674431315381677
34,24,3,7.993657092192544
36,34,3,10.54898695597765
57,36,3,10.227607549227043
73,57,3,9.33034464986974
90,73,3,1.1807551197986865
99,90,3,1.2566408177504798
100,99,3,8.436840983881728
20,-1,5,7.859452409654571
31,20,5,7.586133793557544
35,31,5,10.075482860977342
49,35,5,5.0475317744477035
59,49,5,14.59993535958811
76,59,5,8.339850229381366
77,76,5,13.046942855346005
79,77,5,11.596281128776935
96,79,5,9.667804952013851
98,96,5,4.75729684371538
2,-1,2,3.9465829795640293
6,2,2,11.509569443377886
23,6,2,8.161337401267795
35,23,2,8.703235921242241
39,35,2,3.3803626573915286
49,39,2,5.8625296417292
59,49,2,7.8842434816366085
79,59,2,6.024653104919389
89,79,2,3.1456823672995524
91,89,2,7.674695956499519
13,-1,2,3.0078019554492244
17,13,2,5.753361575723888
28,17,2,11.32915298893101
60,28,2,12.776175336627867
62,60,2,8.10719329628146
79,62,2,10.770609822514922
80,79,2,1.0097781679710194
84,80,2,2.9450077737897047
86,84,2,1.5818829492543973
94,86,2,14.340508353813846
15,-1,4,12.802196624949167
17,15,4,10.375181754412914
22,17,4,14.695788157735539
24,22,4,9.346459274372716
47,24,4,6.007803032016235
49,47,4,7.628167671777561
54,49,4,10.69053945820628
73,54,4,14.503124373226969
80,73,4,6.111845117620186
96,80,4,14.037563117333004
16,-1,3,13.585171783819057
23,16,3,3.445284441352891
24,23,3,12.883972439117548
31,24,3,8.04381087540446
32,31,3,7.269910700262182
38,32,3,14.104950237963077
42,38,3,11.976541309080847
51,42,3,6.195902965126804
64,51,3,5.353427967168361
76,64,3,9.733667033960677
2,-1,3,11.872100053313547
11,2,3,10.869366512384218
19,11,3,5.244158825603179
48,19,3,13.278962537134513
57,48,3,8.958205628577192
72,57,3,1.3984739785018456
75,72,3,10.173168631729222
77,75,3,9.514169840138868
91,77,3,5.631266039872873
94,91,3,5.040281290173725
25,-1,4,14.999542638602072
32,25,4,7.964406196212588
34,32,4,13.264810138354012
36,34,4,3.982618499493606
43,36,4,3.0243078870642104
71,43,4,11.709690754459452
78,71,4,4.83333077620454
89,78,4,14.99896318975207
93,89,4,5.360442450838048
96,93,4,13.185030235026769
1,-1,5,7.1856322864223285
34,1,5,9.816837528661965
42,34,5,1.2632488034407217
50,42,5,6.759591691952468
51,50,5,7.589584078923648
56,51,5,7.259245652988755
60,56,5,11.243414863355225
62,60,5,10.172352044795128
69,62,5,7.58568148962282
88,69,5,11.395210654498607
14,-1,5,12.851880496103295
22,14,5,1.007359338148782
39,22,5,11.468729576039545
41,39,5,2.000295893504885
58,41,5,14.47253921492411
73,58,5,4.5007783530089
80,73,5,1.8245381346062117
87,80,5,9.693051588686071
90,87,5,2.362053522777006
91,90,5,12.541435360950187
15,-1,5,8.80969241242389
26,15,5,11.99530223012839
29,26,5,8.216952620262068
32,29,5,9.897521774477111
48,32,5,8.748085217137183
64,48,5,7.03344839087622
65,64,5,8.508108771462723
72,65,5,13.287610257045085
76,72,5,11.331800003598541
87,76,5,1.8292856254389898
2,-1,3,11.241603641018752
27,2,3,7.834713764854801
28,27,3,3.255001564010634
35,28,3,1.6599885015449374
48,35,3,4.543623611098884
55,48,3,13.135801624159097
67,55,3,1.849259009413106
91,67,3,5.308653399867142
92,91,3,6.443676228951881
97,92,3,13.397422193802017
40,-1,4,4.380359699503096
52,40,4,14.843755192447473
68,52,4,4.777133518543544
73,68,4,3.757828908353626
74,73,4,7.190704661466281
76,74,4,12.56391568460439
89,76,4,13.16594650975356
91,89,4,14.282898243164244
92,91,4,11.654751360733655
94,92,4,4.659789436848614
2,-1,4,2.792450376955553
10,2,4,12.58993578217098
13,10,4,5.450449033525311
23,13,4,9.772197901559437
27,23,4,2.4666349541026866
38,27,4,9.199686072965445
66,38,4,14.307115901171283
72,66,4,11.534398090483217
90,72,4,7.160560740358106
98,90,4,1.6412988667619322
53,-1,2,6.584926837004824
56,53,2,7.745183223250366
65,56,2,7.761821464990657
67,65,2,7.400329403601162
74,67,2,6.979128765876505
84,74,2,8.997185026142528
86,84,2,8.84750985492591
89,86,2,7.565521788410798
96,89,2,6.395725374222363
99,96,2,13.595555031910905
9,-1,4,14.839893915386018
15,9,4,8.85247426094815
25,15,4,9.768179784130572
31,25,4,11.471812236581355
37,31,4,3.318852772362041
43,37,4,6.765127734388632
45,43,4,10.944626127549453
65,45,4,4.3577039111655695
77,65,4,10.903898738431858
98,77,4,7.753592964686094
7,-1,3,8.615923310570444
31,7,3,12.11542842282363
34,31,3,14.214867731274916
39,34,3,6.179595935915871
41,39,3,3.0059898509537715
55,41,3,14.368066501040715
59,55,3,5.930471869172253
70,59,3,3.569493595900557
82,70,3,5.973906767610004
96,82,3,3.472278568202084
2,-1,5,9.567039290964544
38,2,5,4.502843816567481
39,38,5,12.860023270238921
43,39,5,4.715528077305329
49,43,5,2.6722693771885515
59,49,5,10.815004217940661
62,59,5,12.102731328044912
67,62,5,10.336486347108526
69,67,5,7.0992387524129885
96,69,5,10.092474030116882
16,-1,4,11.694436720573234
22,16,4,2.5403277403247335
27,22,4,14.775925244635394
34,27,4,11.901718473955178
41,34,4,8.825511279679557
54,41,4,4.852738202657201
63,54,4,6.387289787365715
70,63,4,13.71698954041359
83,70,4,14.08873151855537
88,83,4,12.5435472253126
11,-1,2,6.687511103865588
13,11,2,12.8836699459956
28,13,2,9.648593862947092
31,28,2,6.061086808196541
45,31,2,14.785466989048897
53,45,2,7.059103456273937
65,53,2,10.257310009579562
72,65,2,13.780453734478794
90,72,2,3.6618479630604046
91,90,2,7.546180837549108
7,-1,5,9.999984666457735
10,7,5,9.086733927513043
11,10,5,3.0238118224939208
13,11,5,13.94168944581341
27,13,5,8.383136289038754
36,27,5,9.997027363394874
44,36,5,11.76832948094333
60,44,5,8.066680265524798
78,60,5,6.235096435561394
89,78,5,1.5872720358837675
13,-1,5,10.713082083646785
15,13,5,9.908391652033941
21,15,5,13.780043926458426
24,21,5,4.282523033723159
26,24,5,2.3725834727001214
43,26,5,8.53160553374838
44,43,5,2.700406293589861
85,44,5,8.68934738733602
86,85,5,11.380387934185865
91,86,5,3.2710017181794697
17,-1,3,4.985383341128069
26,17,3,8.808981810008401
28,26,3,14.264635060712479
38,28,3,5.35486834812764
44,38,3,12.093153372103972
59,44,3,9.146497334601992
64,59,3,3.6958366224641743
75,64,3,4.781379525541888
78,75,3,6.1907774871419825
99,78,3,9.977171129914629
18,-1,2,1.4738778322549724
19,18,2,4.806263774303092
26,19,2,10.428830015519974
34,26,2,5.846433957042202
42,34,2,4.355528451105334
53,42,2,11.549158785455736
61,53,2,12.528059931586919
66,61,2,2.5884762412189692
67,66,2,8.661716710189236
91,67,2,11.821771896115592
5,-1,4,10.982093640644198
19,5,4,1.4896838414907896
29,19,4,1.7420991211817962
55,29,4,8.60067796983273
74,55,4,12.497985897984234
81,74,4,14.702095263803624
84,81,4,9.754030678500495
85,84,4,5.818486459024088
90,85,4,10.315556583133802
92,90,4,9.54546626923647
23,-1,3,1.6158574063567308
28,23,3,6.422341113235176
33,28,3,10.722833808011869
42,33,3,6.286178487806823
44,42,3,1.3961755307079573
